Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP5-8.5,351006,CDD,7,2,0,5,0.10526315789473684,0.676548181709372,0.15504927372706467,57.142857142857146,71.42857142857143
SSP5-8.5,351006,CWD,7,2,1,4,0.0,1.0258113407277532,0.06329988944354839,57.142857142857146,57.142857142857146
SSP5-8.5,351006,PRCPTOT,7,1,2,4,-0.25399999999999634,0.0,0.5787277606012107,71.42857142857143,57.142857142857146
SSP5-8.5,351006,R10mm,7,1,2,4,0.04,0.5703122355910892,0.34141690962245963,57.142857142857146,57.142857142857146
SSP5-8.5,351006,R20mm,7,1,2,4,0.0,-0.3634072833460572,0.29008295319820976,42.857142857142854,57.142857142857146
SSP5-8.5,351006,R50mm,7,1,1,5,0.0,-0.6158507595974693,0.07172973952753965,71.42857142857143,71.42857142857143
SSP5-8.5,351006,R95p,7,1,2,4,-2.9800000000000026,-0.9583004855340634,0.06439407452142273,71.42857142857143,57.142857142857146
SSP5-8.5,351006,R99p,7,1,2,4,-1.4326666666666692,-0.9078250125617381,0.1298830385680874,57.142857142857146,57.142857142857146
SSP5-8.5,351006,Rx1day,7,1,1,5,-0.2918181818181816,-1.2300319136832893,0.09065250682730758,57.142857142857146,71.42857142857143
SSP5-8.5,351006,Rx5day,7,1,2,4,-0.7158333333333337,-1.4180275996602325,0.08998119039309753,57.142857142857146,57.142857142857146
SSP5-8.5,351006,SDII,7,1,3,3,-0.022480453972257546,-1.0131409829557447,0.021509925189335036,85.71428571428571,42.857142857142854
SSP5-8.5,351007,CDD,7,0,2,5,0.0,0.4082836932589626,0.17500594630648925,42.857142857142854,71.42857142857143
SSP5-8.5,351007,CWD,7,0,2,5,0.0,-0.27638428921382335,0.07586654578276301,42.857142857142854,71.42857142857143
SSP5-8.5,351007,PRCPTOT,7,0,3,4,-4.653478260869564,-1.2295657573146284,0.21885975950240144,85.71428571428571,57.142857142857146
SSP5-8.5,351007,R10mm,7,0,2,5,-0.05263157894736842,-0.7804308757141437,0.24062116801450117,57.142857142857146,71.42857142857143
SSP5-8.5,351007,R20mm,7,0,4,3,-0.07142857142857142,-2.1391668247450006,0.03242215994764545,71.42857142857143,57.142857142857146
SSP5-8.5,351007,R50mm,7,1,1,5,0.0,-1.4433610479325745,0.07931940818376686,85.71428571428571,71.42857142857143
SSP5-8.5,351007,R95p,7,0,4,3,-3.7942105263157897,-2.4296934381096165,0.015111598607479147,85.71428571428571,57.142857142857146
SSP5-8.5,351007,R99p,7,0,5,2,-3.304166666666665,-2.7202648652827466,0.006522964463101966,85.71428571428571,71.42857142857143
SSP5-8.5,351007,Rx1day,7,0,2,5,-0.2133333333333335,-0.4749065389111228,0.2156498315764357,85.71428571428571,71.42857142857143
SSP5-8.5,351007,Rx5day,7,0,3,4,-1.337272727272728,-1.613156964126399,0.1067104106035357,85.71428571428571,57.142857142857146
SSP5-8.5,351007,SDII,7,0,4,3,-0.0297805386984491,-2.2039268923326074,0.027529485944726657,100.0,57.142857142857146
SSP5-8.5,351008,CDD,7,3,0,4,0.2,1.8668403204015407,0.06192388998862127,85.71428571428571,57.142857142857146
SSP5-8.5,351008,CWD,7,2,1,4,0.0,-1.0040439288335816,0.05332878950441579,42.857142857142854,57.142857142857146
SSP5-8.5,351008,PRCPTOT,7,1,1,5,-2.2392307692307614,-0.8445793200444484,0.3455881015785748,71.42857142857143,71.42857142857143
SSP5-8.5,351008,R10mm,7,1,1,5,0.0,-0.2844604654996992,0.4346631516991619,42.857142857142854,71.42857142857143
SSP5-8.5,351008,R20mm,7,1,1,5,-0.037037037037037035,-1.1098820412680106,0.11961978548319391,57.142857142857146,71.42857142857143
SSP5-8.5,351008,R50mm,7,1,0,6,0.0,-1.1806423973716054,0.20654902578585954,100.0,85.71428571428571
SSP5-8.5,351008,R95p,7,1,2,4,-2.0627999999999997,-0.9810039504289527,0.15764028190282853,71.42857142857143,57.142857142857146
SSP5-8.5,351008,R99p,7,1,1,5,0.0,-1.1727761802986503,0.18123858395029047,42.857142857142854,71.42857142857143
SSP5-8.5,351008,Rx1day,7,1,3,3,-0.11947368421052629,-0.7967768988702669,0.04999173885503942,85.71428571428571,42.857142857142854
SSP5-8.5,351008,Rx5day,7,1,3,3,-0.593181818181818,-1.8814976765967828,0.021778629382851064,85.71428571428571,42.857142857142854
SSP5-8.5,351008,SDII,7,1,2,4,-0.023768903805380083,-1.5933929021396183,0.08062313288324172,57.142857142857146,57.142857142857146
SSP5-8.5,351009,CDD,7,4,1,2,0.2222222222222222,2.092492515890858,0.03639448054708022,71.42857142857143,57.142857142857146
SSP5-8.5,351009,CWD,7,1,1,5,0.0,0.24352881953256345,0.49124759659081774,71.42857142857143,71.42857142857143
SSP5-8.5,351009,PRCPTOT,7,1,1,5,-0.3437500000000284,-0.5396276227535638,0.466725738822653,57.142857142857146,71.42857142857143
SSP5-8.5,351009,R10mm,7,1,1,5,0.0,0.1207978063994803,0.41175679751572725,42.857142857142854,71.42857142857143
SSP5-8.5,351009,R20mm,7,1,1,5,-0.05263157894736842,-0.8092094437162762,0.16641144716391143,57.142857142857146,71.42857142857143
SSP5-8.5,351009,R50mm,7,1,0,6,0.0,-0.42557348897878305,0.48808772394049615,100.0,85.71428571428571
SSP5-8.5,351009,R95p,7,1,2,4,-1.546315789473678,-0.7351031476031477,0.28787972400506323,57.142857142857146,57.142857142857146
SSP5-8.5,351009,R99p,7,1,2,4,-2.0475000000000043,-1.068206219160765,0.10060481234743138,71.42857142857143,57.142857142857146
SSP5-8.5,351009,Rx1day,7,1,1,5,-0.08500000000000085,-0.2514293630520451,0.5657364227214738,71.42857142857143,71.42857142857143
SSP5-8.5,351009,Rx5day,7,1,0,6,-0.36904761904761907,-1.1803980524433582,0.20863676488211447,71.42857142857143,85.71428571428571
SSP5-8.5,351009,SDII,7,1,3,3,-0.03021084337349391,-1.1864079028090189,0.012373484759346723,57.142857142857146,42.857142857142854
SSP5-8.5,351010,CDD,7,2,0,5,0.2,1.1269890112027927,0.12053919899007855,57.142857142857146,71.42857142857143
SSP5-8.5,351010,CWD,7,2,1,4,0.0,1.3336483423670331,0.07625505457322064,42.857142857142854,57.142857142857146
SSP5-8.5,351010,PRCPTOT,7,1,1,5,-0.4435714285714271,-0.17369038407908413,0.5472869855589158,85.71428571428571,71.42857142857143
SSP5-8.5,351010,R10mm,7,1,2,4,0.0,0.22380595058267536,0.33015833972842834,42.857142857142854,57.142857142857146
SSP5-8.5,351010,R20mm,7,1,1,5,-0.037037037037037035,-0.6537248397950262,0.22557629616182084,57.142857142857146,71.42857142857143
SSP5-8.5,351010,R50mm,7,1,0,6,0.0,0.0,0.3781705530195463,85.71428571428571,85.71428571428571
SSP5-8.5,351010,R95p,7,1,1,5,-1.9785714285714318,-1.0028887733149392,0.20330808062908579,85.71428571428571,71.42857142857143
SSP5-8.5,351010,R99p,7,1,1,5,-1.7285714285714289,-1.537404014113486,0.09500600429163353,85.71428571428571,71.42857142857143
SSP5-8.5,351010,Rx1day,7,1,1,5,-0.021499999999999984,0.0,0.09135811004312051,57.142857142857146,71.42857142857143
SSP5-8.5,351010,Rx5day,7,1,2,4,-1.0087500000000003,-1.3672552702689436,0.14517980183521878,85.71428571428571,57.142857142857146
SSP5-8.5,351010,SDII,7,1,2,4,-0.02002890882601032,-1.5359583787228543,0.0552643734157098,85.71428571428571,57.142857142857146
SSP5-8.5,351011,CDD,7,1,1,5,0.0,-0.8376913334840201,0.10933181597858002,42.857142857142854,71.42857142857143
SSP5-8.5,351011,CWD,7,3,2,2,0.0,0.0,0.0013417381028275172,42.857142857142854,42.857142857142854
SSP5-8.5,351011,PRCPTOT,7,1,2,4,-0.37666666666670306,-0.1849915786913837,0.12577960498345475,57.142857142857146,57.142857142857146
SSP5-8.5,351011,R10mm,7,1,2,4,0.0,0.0,0.35033586578684894,42.857142857142854,57.142857142857146
SSP5-8.5,351011,R20mm,7,1,3,3,-0.07407407407407407,-1.1027481183557069,0.005558640555424783,57.142857142857146,42.857142857142854
SSP5-8.5,351011,R50mm,7,1,1,5,0.0,0.32115559594711973,0.1544609280369444,100.0,71.42857142857143
SSP5-8.5,351011,R95p,7,0,1,6,0.0,0.0,0.6087420963075619,100.0,85.71428571428571
SSP5-8.5,351011,R99p,7,0,0,7,0.0,0.0,1.0,100.0,100.0
SSP5-8.5,351011,Rx1day,7,0,3,4,-0.09142857142857139,-1.2181102938523611,0.17515251005990373,71.42857142857143,57.142857142857146
SSP5-8.5,351011,Rx5day,7,1,1,5,-0.042500000000000426,-0.2746926345387044,0.782938646594647,71.42857142857143,71.42857142857143
SSP5-8.5,351011,SDII,7,2,3,2,-0.010353745026812078,-1.0660770763362575,0.044780636325459255,57.142857142857146,42.857142857142854
SSP5-8.5,351012,CDD,7,2,1,4,0.2,1.4397126829978444,0.09248959917416803,57.142857142857146,57.142857142857146
SSP5-8.5,351012,CWD,7,1,0,6,0.0,0.0,0.14797715029056002,57.142857142857146,85.71428571428571
SSP5-8.5,351012,PRCPTOT,7,1,1,5,-0.9700000000000111,-0.34699367208502324,0.701704384791523,71.42857142857143,71.42857142857143
SSP5-8.5,351012,R10mm,7,1,2,4,-0.07142857142857142,-0.6029224609139141,0.26442265309854807,57.142857142857146,57.142857142857146
SSP5-8.5,351012,R20mm,7,1,2,4,-0.07692307692307693,-0.7066160578744807,0.20683977258000052,57.142857142857146,57.142857142857146
SSP5-8.5,351012,R50mm,7,1,2,4,0.0,-1.3863437507941734,0.08381054439410501,42.857142857142854,57.142857142857146
SSP5-8.5,351012,R95p,7,1,1,5,-3.013076923076923,-1.2213299951564995,0.16759608431211925,85.71428571428571,71.42857142857143
SSP5-8.5,351012,R99p,7,1,0,6,0.0,0.79436919147753,0.2017174395308753,100.0,85.71428571428571
SSP5-8.5,351012,Rx1day,7,1,2,4,-0.2063157894736843,-0.3188264206981928,0.08409227129123151,85.71428571428571,57.142857142857146
SSP5-8.5,351012,Rx5day,7,1,2,4,-0.6014285714285685,-1.2628864923654401,0.060976489604635024,71.42857142857143,57.142857142857146
SSP5-8.5,351012,SDII,7,1,3,3,-0.0370710657666175,-1.4875221669538576,0.039432869848456766,85.71428571428571,42.857142857142854
SSP5-8.5,351201,CDD,7,1,0,6,0.21052631578947367,1.055587149436795,0.2911568744576717,71.42857142857143,85.71428571428571
SSP5-8.5,351201,CWD,7,3,1,3,0.0,1.487542102442768,0.02499886236192497,42.857142857142854,42.857142857142854
SSP5-8.5,351201,PRCPTOT,7,1,1,5,-1.689999999999972,-0.4389477023424214,0.40911654250814,57.142857142857146,71.42857142857143
SSP5-8.5,351201,R10mm,7,1,1,5,0.0,0.0,0.35900015125633045,42.857142857142854,71.42857142857143
SSP5-8.5,351201,R20mm,7,1,1,5,0.0,0.09331560209899663,0.37846053168863025,42.857142857142854,71.42857142857143
SSP5-8.5,351201,R50mm,7,1,2,4,0.0,-0.39061113321294955,0.24980417469015592,42.857142857142854,57.142857142857146
SSP5-8.5,351201,R95p,7,1,0,6,-3.3791666666666678,-1.0957664252905344,0.1597798805386227,57.142857142857146,85.71428571428571
SSP5-8.5,351201,R99p,7,1,1,5,0.0,-0.9585086120048117,0.10945125610120622,42.857142857142854,71.42857142857143
SSP5-8.5,351201,Rx1day,7,1,2,4,-0.28000000000000114,-1.1529838551919878,0.08052711592041134,71.42857142857143,57.142857142857146
SSP5-8.5,351201,Rx5day,7,1,1,5,-0.42571428571428693,-0.5685695299620674,0.07586453888134018,57.142857142857146,71.42857142857143
SSP5-8.5,351201,SDII,7,1,3,3,-0.04453157349896476,-0.940182486230571,0.015152510109132641,57.142857142857146,42.857142857142854
